fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,recovery_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.29853693,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.007726646,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.8516853,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.5726495,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.11738428,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9948427,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.844521821,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9945708,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.7418798,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.45760056,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.65136904,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.784567704,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99531096,Travel and Events,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.93797946,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.14570437,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.682468742,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.99484223,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.036127936,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.79909086,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.699531734,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.96192515,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.21802378,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.768046,Travel and Events,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.95670104,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.3225153,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.562457062,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.010405687,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.8465781,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.455219769,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.054783225,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9949956,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9906075,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.021721015,Travel and Events,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.02924539,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.025746357,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99228454,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.13182785,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.6245198,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.2342425,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9956512,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9949065,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.03656269,Travel and Events,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.003898162,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9952312,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.004438291,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99405247,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.86680466,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99214256,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.4144235,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9955948,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.07448953,Travel and Events,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9953785,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99500126,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99540037,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99199235,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.050677884,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.8278731,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9952684,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.98841643,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9850177,Travel and Events,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.948730439,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.742220273,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.994925171,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.799095776,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.828196526,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.898515493,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.510380125,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.351750913,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.995035022,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.570906876,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.523597928,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.932368954,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.62419226,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.492652023,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.985464176,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.708813488,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99389412,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.513160206,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.994975607,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.990674108,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9948159,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9853059,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.98541415,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.579003169,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9955206,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.693706244,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99529487,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.660195915,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99475753,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.660535619,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.92418988,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9268432,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.61553,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.991052061,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.26829377,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.005559088,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.993696839,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.986193091,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.992690176,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9938844,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.98298126,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.939475477,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.11739104,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.2005775,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.58899856,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.989933223,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9892799,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.648218068,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.66649285,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.56371027,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.7118197,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.907903999,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.55766636,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.994121353,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.612518616,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.787026068,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.653813447,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.450786784,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9950984,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.98003656,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.99503434,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.987263769,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.994401038,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.707579237,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.994777411,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.458844303,People and Blogs,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.994884133,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.750637651,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99516016,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.547618907,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.918022245,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.950203747,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.940493306,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.988021314,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9942908,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.297392183,People and Blogs,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.99477553,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.99290097,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.4331831,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.9922674,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.336450189,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.925718009,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.95847917,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.3225153,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.3225153,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.515414149,People and Blogs,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.398735869,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.427505508,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.371861725,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.99429375,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.994659871,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.57174252,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.982949197,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.962025384,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.3225153,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.956366579,People and Blogs,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.504276754,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99501663,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.993725,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.953639358,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.974269062,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.686088339,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.2170479,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.96707827,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.56218194,People and Blogs,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.21336685,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.949876904,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.189527724,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.994788289,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.792661846,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99433136,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.986918926,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.520381617,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.906690687,People and Blogs,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.994701087,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99507684,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.994735,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.994995,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9638026,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9007696,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.932587743,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9953465,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.818620479,People and Blogs,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.5670734,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.965616643,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9003963,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.05386241,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.04221991,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9940136,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.881997705,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
