fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
j,10,no,yes,2020-03-06-2020-03-20,0.958898365,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.951028387,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.5282083,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.31679398,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.98873246,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.981760204,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.50853175,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9937988,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.8545174,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9894188,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99549013,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9955793,Travel and Events,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.004540875,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99385345,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.52059276,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9940625,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.98483786,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.97759664,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.540278211,Travel and Events,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.98749137,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.992737949,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.03018532,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.009306693,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.995533,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9950113,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.693783969,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.895582616,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9925121,Travel and Events,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.99519724,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.44138637,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9928566,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9928813,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.005470291,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.97573155,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.994746566,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.499847712,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9951284,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.97505796,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.89643353,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99379104,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.985047817,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.649092644,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9841919,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.538480747,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.970680316,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.994981527,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.5202644,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.07875943,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.53748935,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99140865,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.890693327,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.954144716,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.224620305,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.992667347,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.993219405,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.931142,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.325861396,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.99467057,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.629829466,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9881048,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.936499745,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.547810127,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.688879266,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.966708243,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9954781,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.99517894,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.13426262,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9950481,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9947221,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.96124566,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9940953,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.727001444,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.695871,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.893547475,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.887788773,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.95496553,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.512346826,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.2883596,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9951763,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3298052,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.994727224,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.967196375,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.99157494,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9498783,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.77547914,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.99490756,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.506970257,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.64532195,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.407552208,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,People and Blogs,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.005889304,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.09426587,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.30784467,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.004936376,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.022750372,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99514824,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.993547201,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.374281114,People and Blogs,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.798085362,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.823892266,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.978569945,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.964764506,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.991372863,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.783441444,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.7739173,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.848523855,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.713314573,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.990966201,People and Blogs,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.4298178,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.5102949,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.018530315,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.994288,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.993443608,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.99526703,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.92778413,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.937275648,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.698519925,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.857738346,People and Blogs,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.038226027,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99353313,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9931919,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.23955695,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.13301113,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.995001644,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3835242,People and Blogs,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9926581,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99098104,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99492377,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.016749416,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.969992399,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.521969527,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9954124,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9941373,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.956376046,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.037567943,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9838218,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.20425744,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.98889187,People and Blogs,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.99519724,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.44138637,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9928566,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9928813,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.005470291,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.97573155,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.994746566,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.499847712,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9951284,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.97505796,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.89643353,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99379104,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.985047817,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.649092644,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9841919,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.538480747,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.970680316,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.994981527,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.5202644,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.07875943,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.53748935,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99140865,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.890693327,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.954144716,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.224620305,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.992667347,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.993219405,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.931142,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.325861396,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.99467057,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.629829466,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9881048,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.936499745,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.547810127,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.688879266,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
